cal_sbid,sbid,field
69939,69914,VAST_0918+00
69939,69932,VAST_1416-06
69939,69940,VAST_1735-06
69939,69941,VAST_1800-06
70106,69993,VAST_0355+06
70106,69994,VAST_0355+00
70106,70015,VAST_1735+00
70106,70017,VAST_2157-37
70106,70018,VAST_2208-06
70106,70019,VAST_2233-06
70106,70020,VAST_2257+00
70106,70021,VAST_0000-31
70106,70022,VAST_0012-06
70106,70023,VAST_2257-06
70106,70024,VAST_2322+00
70106,70025,VAST_2235-31
70106,70026,VAST_0103-56
70106,70027,VAST_2246-50
70106,70028,VAST_2258-37
70106,70029,VAST_2331-31
70106,70030,VAST_2329-37
70106,70031,VAST_0000-37
70106,70032,VAST_2359-43
70106,70050,VAST_2209-50
70106,70051,VAST_2219-43
70106,70053,VAST_2214-56
70106,70105,VAST_1645+06
70106,70107,VAST_1710+06
70106,70109,VAST_1735+06
70106,70130,VAST_0151-06
70222,70220,VAST_1351-06
70222,70223,VAST_1645+00
70222,70225,VAST_1710+00
70222,70226,VAST_1710-06
70222,70227,VAST_1800+06
70222,70249,VAST_0943+06
70222,70251,VAST_1008+06
70222,70253,VAST_1033+06
