cal_sbid,sbid,field
79123,79125,VAST_2208-06
79167,79168,VAST_2157-37
79167,79169,VAST_2131-56
79167,79170,VAST_2219-43
79167,79171,VAST_0012-06
79190,79191,VAST_0828+06
79190,79192,VAST_0828+00
79190,79193,VAST_0828-06
79190,79194,VAST_0853+00
79190,79195,VAST_0853+06
79190,79196,VAST_0918+06
79190,79197,VAST_1008+06
79190,79198,VAST_1033+06
79218,79219,VAST_2209-50
79218,79220,VAST_2246-50
79218,79221,VAST_2233-06
79218,79222,VAST_2214-56
79218,79223,VAST_2039-43
79253,79254,VAST_2018-50
79253,79255,VAST_2049-56
79253,79260,VAST_2359-43
79274,79275,VAST_1332-50
79312,79313,VAST_1531+06
